COUNTRY
,0,
Pernicious Anemia,16,
Prostatitis,16,
Chronic Pancreatitis,16,
lymphocytic colitis,16,
Collagenous colitis,16,
Eosinophilic colitis,16,
Sarcoidosis,16,
Vasculitis,16,
Lymphoma,16,
Mastocytosis,16,
Pleurisy,16,
Microscopic colitis,16,
Pancreatitis,16,
Colitis,16,
Proctitis,16,
Eosinophilic esophagitis,16,
Indeterminate Colitis,16,
Polycythemia vera,16,
Myelofibrosis,16,
Eosinophilic bronchitis,16,
Pneumonitis,16,
Chronic Gastritis,16,
lymphopenia,16,
Chronic lymphocytic leukemia,16,
Glomerulonephritis,16,
Chronic myelogenous leukemia,16,
Chronic Idiopathic Urticaria,16,
Eosinophilia,16,
ulcerated colitis,16,
chronic urticaria,16,
Leukemia,16,
Cholecystitis,16,
Cryoglobulinemia,16,
splenomegaly,16,
megacolon,16,
hypogammaglobulinemia,16,
Microscopic Polyangiitis,16,
chronic neutropenia,16,
Chronic eosinophilic pneumonia,16,
Thrombocytopenia,16,
Granulomatosis with Polyangiitis,16,
Intersitial Cystitis,16,
Pouchitis,16,
Pericarditis,16,
acute lymphoblastic leukemia,16,
ulcerative proctitis,16,
pulmonary sarcoidosis,16,
chronic pericarditis,16,
idiopathic anaphylaxis,16,
Chronic Myeloid Leukemia,16,
Aplastic anemia,16,
neutropenia,16,
Lymphocytosis,16,
Hemorrhagic Interstitial Cystitis,16,
pyelonephritis,16,
Tinnitus,17,
Visual snow,17,
confusion,17,
Sensory Processing Disorder,17,
intellectual disabilities,17,
learning disabilities,17,
Cognitive impairment,17,
Hearing loss,17,
synesthesia,17,
Cortical visual impairment,17,
Misophonia,17,
Memory issues,17,
losing voice,17,
blurry vision,17,
Executive Dysfunction,17,
Central Auditory Processing Disorder,17,
memory,17,
Cognitive problems,17,
vestibular dysfunction,17,
Blurred Vision,17,
Non-verbal learning disability,17,
blurred vision no migraine,17,
Double Vision,17,
Memory loss,17,
word confusion when speaking,17,
memory impairment,17,
visual floaters,17,
Sensory sensitivity,17,
Motor tics,17,
Vocal tics,17,
visual disturbance,17,
Vision,17,
Cognitive Dysfuntion,17,
word finding,17,
vision problems,17,
pulsatile tinnitus,17,
Concussed,17,
brain blinks,17,
Auditory Processing Disorder,17,
coordination and gait problems,17,
scintillating scotoma,17,
Difficulty speaking,17,
Vision loss,17,
visual processing,17,
vision changes,17,
Hearing voices,17,
visual migraine,17,
Pain- brain,17,
Brain Disturbances,17,
sensorineural hearing loss,17,
Post Operative Cognitive Decline,17,
Cognitive Dysfunction,17,
coordination,17,
Sensory Problems,17,
motion sickness,17,
voice loss,17,
speech,17,
cognitive difficulties,17,
disrupted vision,17,
sensory overload,17,
Brain multitask,17,
Obsessive-compulsive disorder,18,
Bipolar disorder,18,
Anxiety,18,
Borderline personality disorder,18,
Inattention,18,
Cyclothymia,18,
Dysthymia,18,
Schizophrenia,18,
Binge-eating disorder,18,
Social anxiety disorder,18,
Psychosis,18,
Schizoaffective disorder,18,
anxiety disorder,18,
Mood disorders,18,
Mania,18,
Panic attacks,18,
Schizoid personality disorder,18,
psychopathy,18,
Bulimia nervosa,18,
Phobias,18,
Panic,18,
Panic disorder,18,
Schizotypal personality disorder,18,
premenstrual dysphoric disorder,18,
Agoraphobia,18,
Personality disorders,18,
Migraine disorder,18,
Avoidant Personality Disorder,18,
Factitious disorder,18,
Hypomania,18,
Obsessive Compulsive Disorder,18,
Antisocial personality disorder,18,
Mood,18,
obsessive compulsive personality disorder,18,
psychotic disorder,18,
Anxiety Disorders,18,
Bipolar,18,
depressive mood,18,
Autism,18,
manic,18,
bipolar personality disorder,18,
Rheumatoid arthritis,19,
Arthritis,19,
Psoriasis,19,
Psoriatic arthritis,19,
Juvenile rheumatoid arthritis,19,
Lupus,19,
Scleroderma,19,
Myasthenia gravis,19,
systemic lupus erythematosus,19,
spondyloarthropathy,19,
Ankylosing spondylitis,19,
Polymyositis,19,
Enteropathic Arthritis,19,
Inflammatory Arthritis,19,
Sacroiliitis,19,
seronegative spondyloarthropathy,19,
Rheumatoid Disease,19,
Dermatomyositis,19,
Reactive arthritis,19,
Lupus nephritis,19,
Enthesitis,19,
Polymyalgia rheumatica,19,
sytemic lupus erythematosus,19,
spondylitis,19,
reumatoid arthritis,19,
Discoid Lupus,19,
relapsing polychondritis,19,
Rheumatoid Arthralgia,19,
Autoimmune Arthritis,19,
guttate psoriasis,19,
Juvenile Dermatomyositis,19,
osteo arthritis,19,
Neuromyelitis optica,19,
myositis,19,
Polyarthritis,19,
Reactionary Arthritis,19,
Congenital Arthritis,19,
Psoriatic Tendonitis,19,
juvenile idiopathic arthritis,19,
SLE lupus,19,
morning arthritis,19,
Pseudogout,19,
axil spondyloarthritis,19,
cutaneous lupus,19,
arthropathy,19,
Sinus headaches,20,
Vasovagal syncope,20,
Hypotension,20,
Postural Orthostatic Tachycardia Syndrome,20,
Benign Paroxysmal Positional Vertigo,20,
Orthostatic intolerance,20,
postural tachycardia syndrome,20,
Heart palpitations,20,
Sudden cardiac arrest,20,
Neurocardiogenic Syncope,20,
Orthostatic tremor,20,
Pre-Syncope,20,
Hyponatremia,20,
hypokalemic periodic paralysis,20,
Hypothermia,20,
Arrythmia,20,
intercranial hypotension,20,
Hypokalemia,20,
neurally mediated hypotension,20,
Orthostatic hypertension,20,
Syncope,20,
Bradycardia,20,
vomiting blood,20,
Postural Orthostatic Tachycardia Syndrom,20,
positional orthostatic tachycardia syndrome,20,
LES spasm,20,
Pressure Headache,20,
Neurogenic claudication,20,
neuro cardiogenic syncope,20,
Orthostatic hypotension,20,
paroxysmal nocturnal hemoglobinuria,20,
vaso vagal syncope,20,
sinus headache,20,
near-syncope,20,
Sleep apnea,21,
Nocturnal Emissions,21,
Painful Breathing,21,
morning tiredness,21,
Sleep Issues,21,
excessive daytime sleepiness,21,
Difficulty Falling Asleep,21,
sleepiness,21,
poor sleep,21,
Delayed sleep phase,21,
waking early morning,21,
low mood swing,21,
physical fatigue,21,
No appetite,21,
Swallowing Issues,21,
Agitation,21,
Morning stiffness,21,
sleep disturbance,21,
no sleep,21,
trouble swallowing,21,
can't sleep,21,
excessive salivation,21,
breathing,21,
Pediatric obstructive sleep apnea,21,
sleep 8+ hours without feeling rested,21,
sleep 2-5 hour nap without feeling rested,21,
walking difficulty,21,
yawning,21,
Interrupted sleep,21,
falling asleep,21,
gait,21,
Snoring,21,
difficulty swallowing,21,
Morning sickness,21,
Insufficient sleep,21,
circadian rhythm sleep disorder,21,
sleep problems,21,
Sleep,21,
sleep paralysis,21,
tiredness when walking,21,
Quality of Sleep,21,
disrupted sleep,21,
walking,21,
sleep loss,21,
Breathing difficulties,21,
excessive yawning,21,
Difficulty Walking,21,
lack of sleep,21,
arm restlessness,21,
tachycardia while sleeping,21,
difficulty breathing,21,
restless sleep,21,
Bad Sleep,21,
swallowing gulp,21,
Crashing Sleep,21,
sleep attack,21,
sleep maintenance,21,
broken sleep,21,
restless tension,21,
good sleep,21,
Fatigue upon waking,21,
disturbed sleep,21,
choking at night,21,
Hot flushes,21,
Poor sleep problems,21,
Breathing trouble,21,
ocd sleep,21,
Morning grogginess,21,
Sleep quality,21,
fatigue needed nap,21,
Thoracic outlet syndrome,22,
Carotid artery disease,22,
Edema,22,
Aortic dissection,22,
Coarctation of the aorta,22,
Deep vein thrombosis,22,
Idiopathic Intracranial Hypertension,22,
Pericardial effusion,22,
Varicose veins,22,
peripheral venous insufficiency,22,
Basilar Artery Migraine Disorder,22,
sinus drainage,22,
Sinus,22,
Eustachian tube dysfunction,22,
Spinal arteriovenous malformations,22,
Atelectasis,22,
Cavernous malformations,22,
Abdominal aortic aneurysm,22,
Atheroma,22,
Pulmonary Arterial Hypertension,22,
congestion,22,
Coronary artery disease,22,
Pulmonary embolism,22,
superior mesenteric artery syndrome,22,
Hydrocephalus,22,
Cervical Stenosis,22,
Sinus Infection,22,
intracranial pressure,22,
Pyloric stenosis,22,
intracranial hypertension,22,
Arteriovenous malformation,22,
Tracheomalacia,22,
sinus pressure,22,
Cerebral venous sinus thrombosis,22,
Cerebral Arterial Atresia,22,
Thromboembolism,22,
Thoracic aortic aneurysm,22,
idiopathic intracranial hypertention,22,
Thrombophlebitis,22,
chest congestion,22,
neck vein flushing,22,
Atrioventricular canal defect,22,
intercranial Aneurysm,22,
nasal drainage,22,
ventricle septal defect,22,
pulmonary stenosis,22,
Brain aneurysm,22,
congenital veins defects,22,
vein bulging,22,
basilar migraine,22,
SVC obstruction,22,
lymphatic edema,22,
Tetralogy of Fallot,22,
Arteriovenous fistula,22,
Sinus Drip,22,
coronary artery spasm,22,
Diabetes,23,
Glucose Intolerance,23,
Prediabetes,23,
Type 1 diabetes,23,
Histamine intolerance,23,
Obesity,23,
Type 2 diabetes,23,
hypertension,23,
Hypoglycemia,23,
Undiagnosed,23,
Fructose Malabsorption,23,
Lactose intolerance,23,
gluten intolerance,23,
Diabetes Type 2,23,
Diabetes insipidus,23,
Insulin Resistence,23,
cold intolerance,23,
Insulin Resistance,23,
Fructose intolerance,23,
systemic exertion intolerance disease,23,
Underweight,23,
Salicylate intolerance,23,
Exercise Intolerance,23,
Diabetic retinopathy,23,
Alcohol intolerance,23,
diabetic gastroparesis,23,
Childhood obesity,23,
Reactive Hypoglycaemia,23,
Diabetic hypoglycemia,23,
reactive hypoglycemia,23,
Hypothyroid,23,
Pre-Diabetes,23,
Prehypertension,23,
Heat Intolerance,23,
Hyperglycemia in diabetes,23,
Tannin Intolerance,23,
Hyperlipidemia,23,
Sulphur intolerance,23,
cf related diabetes,23,
Diabetic coma,23,
cancer associated retinopathy,23,
unspecified cold intolerance,23,
overweight,23,
milk intolerance,23,
Borderline Diabetic,23,
noise intolerance,23,
Chronic sinusitis,24,
Acute sinusitis,24,
Diarrhea,24,
Hay fever,24,
Cystitis,24,
Flulike,24,
Bronchitis,24,
Tonsillitis,24,
Chronic cough,24,
Fever,24,
Pneumonia,24,
Gastroenteritis,24,
Sinusitis,24,
Cellulitis,24,
low fever,24,
Epistaxis,24,
Eosinophilic Gastroenteritis,24,
diarrhoea,24,
Fevers,24,
Dengue fever,24,
Recurrent cellulitis,24,
Sepsis,24,
jaundice,24,
Laryngitis,24,
rheumatism,24,
Antibiotic-associated diarrhea,24,
Viral hemorrhagic fevers,24,
Febrile seizure,24,
anaemia,24,
100.4 fever,24,
recurrent sinusitis,24,
colds,24,
recurring fever,24,
Rheumatic fever,24,
Bronchiolitis,24,
Osteoarthritis,25,
Scoliosis,25,
Osteoporosis,25,
Caries,25,
Hip labral tear,25,
Joint Hypermobility Syndrome,25,
Pectus excavatum,25,
Temporomandibular Joint Disorder,25,
Dislocation,25,
Torn meniscus,25,
Torn Dorsal Calcaneocuboid Ligament,25,
Hip dysplasia,25,
joint hypermobility,25,
Osteitis Pubis,25,
Knee Injuries,25,
Hip fracture,25,
Sacroiliac Joint Problems,25,
Hypermobile joint syndrome,25,
subluxations,25,
Ligamentum Teres reconstruction left hip x2,25,
Bone spurs,25,
Metatarsalgia,25,
Dislocated shoulder,25,
Facet Arthropathy,25,
Sacroiliac Joint Dysfunction,25,
compression fracture,25,
shoulder labrum tear,25,
Hip dislocation,25,
Osteonecrosis,25,
bunion,25,
Facet Joint Syndrome,25,
fractured vertebrae,25,
Atlantoaxial Instability,25,
Osteopenia,25,
Fractured Knee,25,
Enthesopathy,25,
Patella Femoral Syndrome,25,
Pubic Symphysis Dysfunction,25,
cervical hypermobility,25,
subluxation - elbow,25,
Posterior cruciate ligament injury,25,
labrum tear,25,
rib sublaxation,25,
pars interarticularis fracture,25,
dislocating hips,25,
facet joint disease,25,
amputation,25,
Knee Dislocation,25,
Partial dislocations,25,
calcaneal spurs,25,
Osteomyelitis,25,
Cardiomyopathy,26,
inappropriate sinus tachycardia,26,
Angina,26,
Heart arrhythmias,26,
Tachycardia,26,
Left ventricular hypertrophy,26,
Ventricular fibrillation,26,
Heart murmurs,26,
Paroxysmal Supraventricular Tachycardia,26,
Sinus tachycardia,26,
Dilated cardiomyopathy,26,
Premature ventricular contractions,26,
Atrial fibrillation,26,
Supraventricular Tachycardia,26,
atrial tachycardia,26,
Ventricular tachycardia,26,
systolic heart murmur,26,
premature atrial con,26,
ectopics,26,
Paroxysmal Atrial Fibrillation,26,
Polycystic Ovaries,27,
Heart disease,27,
Stroke,27,
Secondary hypertension,27,
Mixed connective tissue disease,27,
Cystic fibrosis,27,
Polycystic kidney disease,27,
Kidney stones,27,
Heart flutters,27,
pituitary dysfunction,27,
Undifferentiated Connective Tissue Disease,27,
Chronic kidney disease,27,
Mitochondrial Disease,27,
Adrenal Insufficiency,27,
Enlarged liver,27,
Congenital heart disease,27,
Heart failure,27,
Pulmonary fibrosis,27,
Heart Attack Feeling,27,
Sickle cell anemia,27,
Heart burn,27,
Pompe Disease,27,
Primary biliary cirrhosis,27,
genetic disease,27,
Liver disease,27,
Nonalcoholic fatty liver disease,27,
Chrons disease,27,
Interstitial lung disease,27,
Myocardial ischemia,27,
Congenital heart defects,27,
Pulmonary hypertension,27,
Broken heart syndrome,27,
Cystic Fibrosis,27,
Acute kidney failure,27,
Hypoplastic left heart syndrome,27,
Fabry Disease,27,
Muscle Inflammation,27,
Convergence insufficiency,27,
Ischemic heart disease,27,
Arteriosclerosis / atherosclerosis,27,
Cirrhosis,27,
cushings disease,27,
Small vessel disease,27,
Plaques,27,
Premature ovarian failure,27,
racing heart,27,
degenerative disk disease,27,
Heart blip,27,
Late Stage Lyme Disease,27,
Heart valve disease,27,
Intestinal Failure,27,
Chronic Intestinal Pseudo Obstruct,27,
Kidney infection,27,
pancreatic insufficiency,27,
autoimune disease,27,
thyroid disease,27,
Chronic respiratory acidosis,27,
adrenal gland failure,27,
Emphysema,27,
Microvascular ischemic Disease,27,
Reactive Airway Disease,27,
Kidney cysts,27,
Graves disease,27,
Digestive Anomaly,27,
renal tubular acidosis,27,
intestinal myopathy,27,
kidney issues,27,
Heart Issues,27,
Ischemic colitis,27,
non alcoholic fatty liver,27,
Retinal diseases,27,
chronic pa,27,
Chronic obstructive airways,27,
bone marrow transplant,27,
adrenal insufficiency,27,
congenital kidney malformation,27,
Tummy ache,28,
tingling hands,28,
numbness,28,
tingling feet,28,
dull pain,28,
Tingling in Feet,28,
Body aches,28,
Body ache,28,
Thumb tingling,28,
Tingling,28,
Paresthesia,28,
tingling back,28,
ear ache,28,
numbness hands,28,
numbness feet,28,
upper back tingling,28,
restless legs,28,
joint ache,28,
numbness fingers,28,
Burning,28,
facial redness,28,
tingling legs,28,
aching body,28,
feet burning,28,
Feet Tingling,28,
Toe tingling pain,28,
left thumb tingling pain,28,
bruising,28,
stomach ache,28,
cramping hands,28,
abdominal fullness,28,
burning sensation,28,
Numbness in fingers,28,
Aching limbs,28,
burning pain,28,
Epigastric Pain,28,
tingling face,28,
aching legs,28,
soreness,28,
stabbing pains,28,
aches and pains,28,
burning lips,28,
leg tingling,28,
face numbness,28,
burning leg,28,
gas cramps,28,
burning feet,28,
tongue numbness,28,
legs itchy,28,
Tingling left leg,28,
Leg numbness,28,
tingling in hands,28,
head ache,28,
Right ache,28,
Left ache,28,
burning hands,28,
numbness and tingling,28,
body tingling,28,
Aching Hands,28,
tingling & numb fingers/hands,28,
tingling tongue,28,
feet cramps,28,
Bipolar type II,29,
Mast Cell Activation Syndrome,29,
selective polysaccharide antibody deficiency,29,
Leaky Gut,29,
vitamin D deficiency,29,
High blood pressure,29,
High cholesterol,29,
Adult ADD,29,
lack of appetite,29,
Fluid Retention,29,
Low energy,29,
under active thyroid,29,
Low oxygen saturation,29,
very,29,
csf leak,29,
Low sex drive,29,
very active,29,
Hair loss,29,
Multiple Trigger Points,29,
unknown,29,
Bipolar Type 1,29,
Bipolar type 2,29,
vitamin b12 deficiency,29,
Low hemoglobin,29,
Energy,29,
histamine response,29,
weight loss,29,
Iron deficiency anemia,29,
Low blood pressure side-effects,29,
weight gain,29,
Hormone Inbalance,29,
Earwax blockage,29,
weak,29,
temperature regulation,29,
Urine frequency,29,
digestion,29,
not much,29,
Bad blood circulation,29,
Nicotine dependence,29,
Overall,29,
Multiple Chemical Sensitivity,29,
small intestinal bacterial overgrowth,29,
blood in stool,29,
Blood sugar,29,
Potassium deficiency,29,
skin sensitivity,29,
low blood sugar,29,
concentration,29,
immune suppression,29,
Blood clotting disorder,29,
Active Infiltrate in Lungs,29,
Vitamin Deficiency - B12,29,
Vitamin deficiency - zinc,29,
hormone spike,29,
short term memory loss,29,
just general poorly,29,
Weight,29,
blood in stools,29,
Enzyme deficiency,29,
Energy levels,29,
low vitamin b12,29,
Activity,29,
Mass Cell Activation Syndrome,29,
Moles,29,
hand blood,29,
blood pooling,29,
Spontaneous CSF Leak,29,
chemical brain damage,29,
iron deficiency without anemia,29,
vitamin B6 deficiency,29,
Mitochondrial Complex IV,29,
not active,29,
Unknown Issue,29,
poor concentration,29,
loss of appetite,29,
loos weight,29,
Estrogen Dominance,29,
Poor Digestion,29,
blood,29,
Selective IgA deficiency,29,
Very Poor Activity,29,
Central Sensitization,29,
No Energy,29,
Vitamin deficiency anemia,29,
other,29,
Classic Natural Killer Deficiency,29,
loss of focus,29,
Mast cell activation disorder,29,
dissociation,29,
low blood count,29,
white blood cells,29,
bonemarrow trans,29,
low testosterone,29,
Chromium Deficiency (Severe),29,
lack of concentration,29,
growth hormone deficiency,29,
none,29,
Mast cell activation,29,
Factor VII Blood Deficiency,29,
low electrolytes,29,
hypoxia,29,
IgA Deficiency,29,
excess mucus,29,
mass cell activation syndrom,29,
see note,29,
Stiffness of lower body,29,
energy level,29,
Rapid Heart Rate,29,
No Bowel Control,29,
delayed motility,29,
mass cell activation disorder,29,
low potassium,29,
Ectopic pregnancy,29,
Transposition of the great arteries,29,
weak immune system,29,
Disassociation,29,
brain,29,
low blood pressure,29,
Protein,29,
High Cortisol,29,
Low Immune System,29,
balance,29,
multiple endocrine neoplasma type 2,29,
Born with 1 kidney,29,
central nervous sensitivity,29,
thalassemia minor,29,
inability to concentrate,29,
Not very,29,
retaining,29,
Poor Circulation,29,
concentration issues,29,
Hormonal Imbalance,29,
loss of co,29,
mast cell activation disorder,29,
reactivated ebv,29,
poor regulation of temperature,29,
low stomach acid,29,
8,29,
Tacrolimus,29,
bacterial overgrowth,29,
migraine with light sensitivity,29,
E. coli,29,
Low oxygen,29,
Lack of Muscle Strength,29,
weight gain or loss,29,
planned weight loss,29,
SI joint,30,
GI disease,30,
SI Joint dysfunction,30,
GI issues,30,
fi,30,
GI,30,
Bi Polar,30,
GI Disorder,30,
J pouch,30,
gi dysfunction,30,
GI Upset,30,
Breathing pr,30,
i,30,
fa,30,
Undiagnosed GI Issue,30,
{ Obsessive-Compulsive Disorder },30,
{ Lyme Disease },30,
{ Depression },30,
{ Scoliosis },30,
GI pain,30,
bi polar 2,30,
j tube pain,30,
SI join,30,
GI Virus,30,
GI shit,30,
POTS / OI,30,
GI Distress,30,
Migraine,31,
Chronic Migraines,31,
major somnolence,31,
Fibromyalgia,31,
Chronic daily headaches,31,
Insomnia,31,
Headaches,31,
Idiopathic hypersomnia,31,
Fatigue,31,
Chronic constipation,31,
Tension headache,31,
Hyperhidrosis,31,
fibromyalgia,31,
Chronic Nausea,31,
Migraine with aura,31,
chronic daily headache,31,
Dysmenorrhoea,31,
Rebound headaches,31,
cluster headaches,31,
Cyclic vomiting syndrome,31,
hypersomnia,31,
Hypersomnolence,31,
Vulvodynia,31,
Eyestrain,31,
Anorexia nervosa,31,
hemiplegic migraine,31,
Exercise headaches,31,
Chronic Headache,31,
Cluster headache,31,
Bruxism,31,
Tension Headaches,31,
Dysphagia,31,
chronic fatigue,31,
Loin Pain Hematuria Syndrome,31,
Amenorrhea,31,
Shakiness,31,
Abdominal Migraines,31,
Migraine headache,31,
Dysmenorrhea,31,
Aura START of headache,31,
Ocular migraine,31,
gastrointestinal distress,31,
Irritable,31,
Sleeplessness,31,
Menorrhagia,31,
Migraine Associated Vertigo,31,
Chronic headaches,31,
chronic migraine,31,
Intractable migraine,31,
persistant daily headache,31,
daily chronic migraines,31,
stress headaches,31,
Cataplexy,31,
chronic vomiting,31,
Hemicrania continua,31,
functional vomiting,31,
abdominal migraine,31,
Exercise Headache,31,
Recurrent Hypersomnia,31,
Dyspepsia,31,
Nosebleeds,31,
Frontal headache,31,
migraine,31,
Debilitating Migraine,31,
Vestibular migraines,31,
vestibular migraine,31,
Atypical Anorexia,31,
hypermenorrhea,31,
Hirsutism,31,
Libido,31,
Aura,31,
ovarian cramps,31,
Cervicogenic Headaches,31,
chonic constipation,31,
migrane headaches,31,
Galactorrhea,31,
morning headache,31,
daily chronic headaches,31,
Generalized Headache,31,
idiopathic stabbing migraine,31,
migraine aura,31,
hypermobility arthralgia,31,
vertiginous migraine,31,
Fatigue syndrome,31,
Sleepwalking,31,
Appetite,31,
Overall headache,31,
flushes,31,
